date,symbol,signal,actual,entry,exit,trade_pnl,trade_cost,net_pnl,capital
2008-01-16,VTI,0,0,135.23,135.18,0.04999999999998295,0.135205,-0.08520500000001704,99901.67837760004
2008-01-18,VTI,-1,0,,,0.0,0.0,0.0,99901.67837760004
2008-01-24,VTI,0,0,133.2,133.35,-0.15000000000000568,0.13327499999999998,-0.28327500000000566,99901.39510260004
2008-01-25,VTI,1,1,135.19,132.4862,-2.703800000000001,0.1338381,-2.8376381000000013,99898.55746450005
2008-01-30,VTI,-1,1,,,0.0,0.0,0.0,99898.55746450005
2008-01-31,VTI,0,1,131.97,134.6094,-2.639399999999995,0.13328969999999998,-2.772689699999995,99895.78477480005
2008-02-01,VTI,-1,0,,,0.0,0.0,0.0,99895.78477480005
2008-02-04,VTI,0,0,138.55,136.76,1.7900000000000205,0.137655,1.6523450000000204,99897.43711980004
2008-02-12,VTI,1,1,134.1099,134.3,0.19010000000000105,0.13420495,0.055895050000001056,99897.49301485004
2008-02-13,VTI,0,0,135.83,135.83,0.0,0.13583,-0.13583,99897.35718485004
2008-02-20,VTI,-1,0,,,0.0,0.0,0.0,99897.35718485004
2008-02-22,VTI,1,1,134.04,134.27,0.2300000000000182,0.134155,0.0958450000000182,99897.45302985005
2008-02-27,VTI,-1,0,,,0.0,0.0,0.0,99897.45302985005
2008-02-28,VTI,0,0,136.32,135.8,0.5199999999999818,0.13606000000000001,0.3839399999999818,99897.83696985005
2008-03-05,VTI,-1,0,,,0.0,0.0,0.0,99897.83696985005
2008-03-06,VTI,-1,0,,,0.0,0.0,0.0,99897.83696985005
2008-03-07,VTI,-1,0,,,0.0,0.0,0.0,99897.83696985005
2008-03-10,VTI,1,1,128.73,126.54,-2.1899999999999835,0.127635,-2.3176349999999837,99895.51933485005
2008-03-17,VTI,1,1,125.2,126.73,1.5300000000000011,0.125965,1.4040350000000013,99896.92336985005
2008-03-25,VTI,0,0,133.36,133.57,-0.20999999999997954,0.133465,-0.34346499999997954,99896.57990485005
2008-03-31,VTI,1,1,130.2,131.0,0.8000000000000114,0.1306,0.6694000000000113,99897.24930485005
2008-04-10,VTI,0,0,134.26,135.05,-0.7900000000000205,0.134655,-0.9246550000000204,99896.32464985005
2008-04-15,VTI,1,1,132.6,132.47,-0.12999999999999545,0.132535,-0.2625349999999954,99896.06211485005
2008-04-17,VTI,1,1,135.05,135.92,0.8699999999999761,0.13548500000000002,0.734514999999976,99896.79662985005
2008-04-30,VTI,-1,1,,,0.0,0.0,0.0,99896.79662985005
2008-05-06,VTI,0,0,138.84,140.688,-1.8479999999999848,0.139764,-1.9877639999999848,99894.80886585005
2008-05-09,VTI,-1,1,,,0.0,0.0,0.0,99894.80886585005
2008-05-14,VTI,-1,1,,,0.0,0.0,0.0,99894.80886585005
2008-05-20,VTI,-1,0,,,0.0,0.0,0.0,99894.80886585005
2008-05-22,VTI,0,0,139.17,139.27,-0.10000000000002274,0.13922,-0.23922000000002275,99894.56964585005
2008-06-04,VTI,-1,1,,,0.0,0.0,0.0,99894.56964585005
2008-06-05,VTI,0,0,138.9,141.25,-2.3499999999999943,0.140075,-2.4900749999999943,99892.07957085005
2008-06-10,VTI,0,0,136.08,136.41,-0.3299999999999841,0.136245,-0.4662449999999841,99891.61332585005
2008-06-12,VTI,1,1,135.59,134.75,-0.8400000000000034,0.13517,-0.9751700000000034,99890.63815585004
2008-06-17,VTI,-1,0,,,0.0,0.0,0.0,99890.63815585004
2008-07-25,VTI,0,0,63.14,63.1,0.03999999999999915,0.06312000000000001,-0.023120000000000862,99890.61503585005
2008-07-28,VTI,1,1,63.39,62.1222,-1.2678000000000011,0.06275610000000001,-1.3305561000000012,99889.28447975004
2008-07-29,VTI,1,1,62.26,63.57,1.3100000000000023,0.062915,1.2470850000000022,99890.53156475004
2008-07-30,VTI,0,0,63.81,64.4201,-0.6101000000000028,0.06411504999999999,-0.6742150500000027,99889.85734970003
2008-08-04,VTI,1,1,63.38,62.88,-0.5,0.06313,-0.56313,99889.29421970004
2008-08-06,VTI,0,0,64.27,64.57,-0.29999999999999716,0.06441999999999999,-0.36441999999999714,99888.92979970004
2008-08-07,VTI,1,1,64.34,63.65,-0.6900000000000048,0.06399500000000001,-0.7539950000000049,99888.17580470003
2008-08-08,VTI,1,1,63.62,65.0,1.3800000000000026,0.06431,1.3156900000000025,99889.49149470004
2008-08-11,VTI,0,0,64.97,65.65,-0.6800000000000068,0.06531,-0.7453100000000068,99888.74618470004
2008-08-15,VTI,-1,0,,,0.0,0.0,0.0,99888.74618470004
2008-08-18,VTI,0,0,65.67,64.69,0.980000000000004,0.06518,0.914820000000004,99889.66100470004
2008-08-21,VTI,1,1,63.73,64.26,0.5300000000000082,0.06399500000000001,0.4660050000000082,99890.12700970004
2008-08-22,VTI,0,0,64.61,65.04,-0.4300000000000068,0.06482500000000001,-0.49482500000000684,99889.63218470004
2008-08-27,VTI,1,1,64.07,64.47,0.4000000000000057,0.06427,0.3357300000000057,99889.96791470004
2008-08-28,VTI,0,0,64.91,65.43,-0.5200000000000102,0.06517,-0.5851700000000102,99889.38274470004
2008-09-03,VTI,0,0,64.33,64.23,0.09999999999999432,0.06428,0.03571999999999431,99889.41846470004
2008-09-05,VTI,-1,1,,,0.0,0.0,0.0,99889.41846470004
2008-09-08,VTI,0,0,64.39,63.76,0.6300000000000026,0.06407500000000001,0.5659250000000026,99889.98438970004
2008-09-10,VTI,1,1,62.19,61.9899,-0.20009999999999906,0.062089950000000005,-0.26218994999999906,99889.72219975005
2008-09-12,VTI,0,0,62.26,63.09,-0.8300000000000054,0.062675,-0.8926750000000054,99888.82952475005
2008-12-12,VTI,-1,0,,,0.0,0.0,0.0,99888.82952475005
2008-12-22,VTI,-1,0,,,0.0,0.0,0.0,99888.82952475005
2008-12-24,VTI,1,1,42.78,42.87,0.0899999999999963,0.042825,0.0471749999999963,99888.87669975005
2008-12-29,VTI,1,1,43.25,42.385,-0.865000000000002,0.042817499999999994,-0.9078175000000019,99887.96888225005
2008-12-30,VTI,1,1,43.29,44.12,0.8299999999999983,0.043705,0.7862949999999983,99888.75517725004
2008-12-31,VTI,1,1,44.14,44.74,0.6000000000000014,0.04444,0.5555600000000014,99889.31073725004
2009-01-06,VTI,-1,0,,,0.0,0.0,0.0,99889.31073725004
2009-01-08,VTI,0,0,44.8,45.3,-0.5,0.04505,-0.54505,99888.76568725004
2009-01-09,VTI,0,0,45.37,44.19,1.1799999999999997,0.04478,1.1352199999999997,99889.90090725003
2009-01-13,VTI,0,0,43.03,43.28,-0.25,0.043155,-0.293155,99889.60775225003
2009-01-16,VTI,0,0,42.76,42.33,0.4299999999999997,0.042545,0.3874549999999997,99889.99520725003
2009-01-29,VTI,0,0,42.86,42.04,0.8200000000000003,0.04245,0.7775500000000003,99890.77275725003
2009-02-09,VTI,0,0,43.3,43.31,-0.010000000000005116,0.043305,-0.05330500000000512,99890.71945225004
2009-03-18,VTI,0,0,38.65,39.423,-0.7730000000000032,0.0390365,-0.8120365000000033,99889.90741575003
2009-03-20,VTI,1,1,39.42,38.6316,-0.7884000000000029,0.039025800000000006,-0.8274258000000029,99889.07998995003
2009-03-27,VTI,0,0,40.88,40.66,0.22000000000000597,0.040769999999999994,0.17923000000000597,99889.25921995002
2009-03-31,VTI,1,1,39.62,39.58,-0.03999999999999915,0.039599999999999996,-0.07959999999999914,99889.17961995002
2009-04-07,VTI,1,1,41.03,40.63,-0.3999999999999986,0.04083,-0.44082999999999856,99888.73878995002
2009-04-08,VTI,1,1,40.86,41.2,0.3400000000000034,0.041030000000000004,0.2989700000000034,99889.03775995002
2009-04-24,VTI,0,0,43.09,43.45,-0.35999999999999943,0.04327,-0.40326999999999946,99888.63448995003
2009-04-28,VTI,-1,1,,,0.0,0.0,0.0,99888.63448995003
2009-05-01,VTI,1,1,43.93,44.18,0.25,0.044055000000000004,0.205945,99888.84043495002
2009-05-05,VTI,-1,1,,,0.0,0.0,0.0,99888.84043495002
2009-05-06,VTI,-1,0,,,0.0,0.0,0.0,99888.84043495002
2009-05-08,VTI,0,0,46.08,46.55,-0.46999999999999886,0.046315,-0.5163149999999989,99888.32411995002
2009-05-12,VTI,0,0,46.04,45.63,0.4099999999999966,0.045835,0.3641649999999966,99888.68828495003
2009-05-13,VTI,1,1,44.93,44.33,-0.6000000000000014,0.044629999999999996,-0.6446300000000014,99888.04365495003
2009-05-14,VTI,-1,0,,,0.0,0.0,0.0,99888.04365495003
2009-05-15,VTI,1,1,44.67,44.31,-0.35999999999999943,0.04449,-0.40448999999999946,99887.63916495003
2009-05-20,VTI,0,0,46.11,45.42,0.6899999999999977,0.045765,0.6442349999999977,99888.28339995003
2009-05-22,VTI,1,1,44.76,44.63,-0.12999999999999545,0.044695,-0.17469499999999544,99888.10870495003
2009-05-26,VTI,0,0,44.27,45.15540000000001,-0.8854000000000042,0.04471270000000001,-0.9301127000000042,99887.17859225003
2009-05-27,VTI,1,1,45.81,45.06,-0.75,0.045435,-0.795435,99886.38315725002
2009-05-28,VTI,1,1,45.34,45.62,0.27999999999999403,0.04548000000000001,0.234519999999994,99886.61767725002
2009-05-29,VTI,1,1,45.88,46.33,0.44999999999999574,0.04610500000000001,0.40389499999999573,99887.02157225001
2009-06-02,VTI,0,0,47.4,47.67,-0.2700000000000031,0.047535,-0.3175350000000031,99886.70403725002
2009-06-12,VTI,0,0,47.52,47.79,-0.269999999999996,0.047655,-0.317654999999996,99886.38638225001
2009-06-15,VTI,-1,0,,,0.0,0.0,0.0,99886.38638225001
2009-06-19,VTI,0,0,46.72,46.39,0.3299999999999983,0.046555,0.2834449999999983,99886.66982725
2009-06-24,VTI,1,1,45.3,45.18,-0.11999999999999744,0.045239999999999995,-0.16523999999999744,99886.50458725
2009-07-01,VTI,-1,0,,,0.0,0.0,0.0,99886.50458725
2009-07-06,VTI,-1,0,,,0.0,0.0,0.0,99886.50458725
2009-07-10,VTI,1,1,44.03,44.14,0.10999999999999943,0.044085,0.06591499999999943,99886.57050225
2009-07-14,VTI,1,1,45.27,45.48,0.20999999999999375,0.045375,0.16462499999999375,99886.73512725001
2009-07-17,VTI,1,1,47.29,47.32,0.030000000000001137,0.047305,-0.017304999999998863,99886.71782225001
2009-07-22,VTI,1,1,47.74,48.09,0.3500000000000014,0.047915000000000006,0.30208500000000144,99887.01990725001
2009-07-29,VTI,1,1,49.11,49.24,0.13000000000000256,0.049174999999999996,0.08082500000000256,99887.10073225001
2009-07-31,VTI,1,1,49.78,49.85,0.07000000000000028,0.049815,0.020185000000000286,99887.12091725001
2009-08-06,VTI,1,1,51.0,50.4118,-0.5882000000000005,0.0507059,-0.6389059000000005,99886.48201135
2009-08-10,VTI,0,0,50.93,51.0,-0.07000000000000028,0.050965,-0.1209650000000003,99886.36104635001
2009-08-14,VTI,0,0,51.32,50.87,0.45000000000000284,0.051095,0.39890500000000284,99886.75995135
2009-08-17,VTI,1,1,49.92,49.548,-0.3719999999999999,0.049734,-0.4217339999999999,99886.33821735
2009-08-20,VTI,1,1,50.53,50.98,0.44999999999999574,0.050754999999999995,0.39924499999999574,99886.73746234999
2009-08-31,VTI,0,0,51.72,51.7,0.01999999999999602,0.05171,-0.03171000000000398,99886.70575235
2009-09-03,VTI,1,1,50.56,50.81,0.25,0.050685,0.199315,99886.90506735
2009-09-04,VTI,-1,1,,,0.0,0.0,0.0,99886.90506735
2009-09-08,VTI,1,1,52.02,51.98,-0.04000000000000625,0.052000000000000005,-0.09200000000000626,99886.81306735
2009-09-09,VTI,1,1,52.12,52.5,0.38000000000000256,0.05231,0.32769000000000253,99887.14075735
2009-09-15,VTI,1,1,53.4,53.62,0.21999999999999886,0.05351,0.16648999999999886,99887.30724735
2009-09-22,VTI,0,0,54.64,54.61,0.030000000000001137,0.054625,-0.024624999999998863,99887.28262235
2009-09-23,VTI,-1,0,,,0.0,0.0,0.0,99887.28262235
2009-09-25,VTI,1,1,53.19,52.89,-0.29999999999999716,0.05304,-0.35303999999999713,99886.92958235
2009-09-30,VTI,0,0,53.96,53.59,0.36999999999999744,0.053775,0.3162249999999974,99887.24580735
2009-10-02,VTI,1,1,51.6,51.86,0.259999999999998,0.051730000000000005,0.208269999999998,99887.45407735
2009-10-05,VTI,1,1,52.12,52.66,0.5399999999999991,0.05239,0.48760999999999916,99887.94168735
2009-10-13,VTI,1,1,54.48,54.45,-0.02999999999999403,0.054465000000000006,-0.08446499999999404,99887.85722235
2009-10-21,VTI,-1,1,,,0.0,0.0,0.0,99887.85722235
2009-10-22,VTI,-1,0,,,0.0,0.0,0.0,99887.85722235
2009-10-23,VTI,0,0,55.55,54.65,0.8999999999999986,0.055099999999999996,0.8448999999999985,99888.70212234999
2009-10-27,VTI,-1,0,,,0.0,0.0,0.0,99888.70212234999
2009-10-28,VTI,1,1,53.51,52.57,-0.9399999999999977,0.05304,-0.9930399999999977,99887.70908234999
2009-10-29,VTI,0,0,52.95,53.63,-0.6799999999999997,0.053290000000000004,-0.7332899999999998,99886.97579234999
2009-11-04,VTI,1,1,53.23,52.8,-0.4299999999999997,0.053015,-0.4830149999999997,99886.49277734998
2009-11-06,VTI,1,1,53.56,53.95,0.39000000000000057,0.053755000000000004,0.33624500000000057,99886.82902234998
2009-11-11,VTI,-1,0,,,0.0,0.0,0.0,99886.82902234998
2009-11-13,VTI,1,1,55.0,55.16,0.1599999999999966,0.05508,0.1049199999999966,99886.93394234998
2009-11-18,VTI,0,0,56.05,56.01,0.03999999999999915,0.05603,-0.016030000000000856,99886.91791234998
2009-11-20,VTI,-1,1,,,0.0,0.0,0.0,99886.91791234998
2009-11-25,VTI,-1,0,,,0.0,0.0,0.0,99886.91791234998
2009-11-30,VTI,1,1,55.0,55.15,0.14999999999999858,0.055075000000000006,0.09492499999999857,99887.01283734998
2009-12-07,VTI,0,0,55.88,55.83,0.05000000000000426,0.055855,-0.005854999999995739,99887.00698234998
2009-12-16,VTI,0,0,56.45,56.315,0.13500000000000512,0.0563825,0.07861750000000511,99887.08559984998
2009-12-31,VTI,1,1,57.02,56.37,-0.6500000000000057,0.056695,-0.7066950000000057,99886.37890484997
2010-01-11,VTI,-1,0,,,0.0,0.0,0.0,99886.37890484997
2010-01-14,VTI,0,0,58.02,58.16,-0.13999999999999346,0.05809,-0.19808999999999347,99886.18081484997
2010-01-15,VTI,1,1,58.1,57.5,-0.6000000000000014,0.0578,-0.6578000000000014,99885.52301484997
2010-01-20,VTI,0,0,57.9,57.72,0.17999999999999972,0.05781,0.12218999999999972,99885.64520484996
2010-01-21,VTI,0,0,57.72,56.66,1.0600000000000023,0.05719,1.0028100000000022,99886.64801484997
2010-01-27,VTI,-1,0,,,0.0,0.0,0.0,99886.64801484997
2010-01-28,VTI,1,0,55.89,54.7722,-1.1178000000000026,0.0553311,-1.1731311000000026,99885.47488374996
2010-01-29,VTI,1,1,55.24,54.36,-0.8800000000000026,0.0548,-0.9348000000000025,99884.54008374996
2010-02-01,VTI,-1,1,,,0.0,0.0,0.0,99884.54008374996
2010-02-03,VTI,0,0,55.67,55.62,0.05000000000000426,0.055645,-0.005644999999995737,99884.53443874996
2010-02-08,VTI,1,1,54.02,53.56,-0.46000000000000085,0.053790000000000004,-0.5137900000000009,99884.02064874997
2010-02-10,VTI,1,1,54.2,54.19,-0.010000000000005116,0.054195,-0.06419500000000511,99883.95645374997
2010-02-12,VTI,-1,1,,,0.0,0.0,0.0,99883.95645374997
2010-02-22,VTI,-1,0,,,0.0,0.0,0.0,99883.95645374997
2010-02-26,VTI,1,1,56.22,56.23,0.00999999999999801,0.056225,-0.04622500000000199,99883.91022874997
2010-03-04,VTI,-1,1,,,0.0,0.0,0.0,99883.91022874997
2010-04-13,VTI,1,1,61.12,61.2,0.0800000000000054,0.06116,0.0188400000000054,99883.92906874997
2010-04-15,VTI,0,0,61.9,62.03,-0.13000000000000256,0.061965000000000006,-0.19196500000000255,99883.73710374997
2010-04-26,VTI,-1,0,,,0.0,0.0,0.0,99883.73710374997
2010-04-28,VTI,1,1,61.07,61.15,0.0799999999999983,0.06111,0.018889999999998297,99883.75599374998
2010-04-29,VTI,0,0,61.59,61.95,-0.35999999999999943,0.061770000000000005,-0.4217699999999994,99883.33422374997
2010-04-30,VTI,1,1,61.99,60.89,-1.1000000000000014,0.06144,-1.1614400000000014,99882.17278374998
2010-05-03,VTI,0,0,61.15,61.71,-0.5600000000000023,0.06143,-0.6214300000000023,99881.55135374998
2010-05-05,VTI,0,0,59.62,59.72,-0.10000000000000142,0.05967,-0.15967000000000142,99881.39168374999
2010-05-07,VTI,1,1,57.67,56.516600000000004,-1.1533999999999978,0.0570933,-1.2104932999999978,99880.18119044999
2010-05-19,VTI,0,0,57.17,57.13,0.03999999999999915,0.057150000000000006,-0.01715000000000086,99880.16404044999
2010-05-28,VTI,0,0,56.66,56.09,0.5699999999999932,0.056375,0.5136249999999932,99880.67766545
2010-06-01,VTI,1,1,55.43,54.93,-0.5,0.05518,-0.55518,99880.12248545
2010-06-03,VTI,0,0,56.53,56.66,-0.12999999999999545,0.056595,-0.18659499999999546,99879.93589045
2010-06-14,VTI,1,1,56.45,56.0,-0.45000000000000284,0.056225000000000004,-0.5062250000000028,99879.42966544999
2010-06-21,VTI,0,0,58.08,57.12,0.9600000000000009,0.0576,0.9024000000000009,99880.33206545
2010-06-23,VTI,0,0,56.19,55.92,0.269999999999996,0.056055,0.21394499999999603,99880.54601045
2010-06-28,VTI,0,0,55.1,54.865,0.23499999999999943,0.054982500000000004,0.18001749999999944,99880.72602794999
2010-06-29,VTI,0,0,54.08,53.14,0.9399999999999977,0.05361,0.8863899999999977,99881.61241794999
2010-07-06,VTI,1,1,52.78,52.24,-0.5399999999999991,0.05251000000000001,-0.5925099999999992,99881.01990794999
2010-07-12,VTI,1,1,54.86,54.91,0.04999999999999716,0.054884999999999996,-0.0048850000000028385,99881.01502294998
2010-07-15,VTI,-1,0,,,0.0,0.0,0.0,99881.01502294998
2010-07-19,VTI,1,1,54.46,54.54,0.0799999999999983,0.0545,0.025499999999998295,99881.04052294999
2010-07-20,VTI,0,0,53.85,54.927,-1.0769999999999982,0.0543885,-1.1313884999999981,99879.90913444999
2010-07-21,VTI,-1,1,,,0.0,0.0,0.0,99879.90913444999
2010-07-22,VTI,-1,1,,,0.0,0.0,0.0,99879.90913444999
2010-07-23,VTI,1,1,55.64,56.26,0.6199999999999974,0.05595000000000001,0.5640499999999974,99880.47318444999
2010-07-30,VTI,1,1,55.66,56.25,0.5900000000000034,0.055955,0.5340450000000034,99881.00722944998
2010-08-10,VTI,0,0,56.99,57.21,-0.21999999999999886,0.057100000000000005,-0.27709999999999885,99880.73012944998
2010-08-16,VTI,1,1,54.55,54.95,0.4000000000000057,0.05475,0.34525000000000566,99881.07537944998
2010-08-18,VTI,-1,0,,,0.0,0.0,0.0,99881.07537944998
2010-08-23,VTI,-1,0,,,0.0,0.0,0.0,99881.07537944998
2010-08-26,VTI,1,1,54.08,53.46,-0.6199999999999974,0.05377,-0.6737699999999974,99880.40160944998
2010-08-27,VTI,0,0,53.83,54.38,-0.5500000000000043,0.05410500000000001,-0.6041050000000042,99879.79750444998
2010-08-31,VTI,1,1,53.34,53.6,0.259999999999998,0.05347,0.20652999999999802,99880.00403444997
2010-09-01,VTI,1,1,54.25,55.17,0.9200000000000017,0.05471,0.8652900000000017,99880.86932444997
2010-09-02,VTI,1,1,55.29,55.75,0.46000000000000085,0.05552,0.40448000000000084,99881.27380444997
2010-09-03,VTI,-1,0,,,0.0,0.0,0.0,99881.27380444997
2010-09-10,VTI,1,1,56.57,56.69,0.11999999999999744,0.05663,0.06336999999999744,99881.33717444997
2010-09-17,VTI,1,1,57.89,57.6,-0.28999999999999915,0.057745000000000005,-0.34774499999999914,99880.98942944997
2010-09-23,VTI,1,1,57.61,57.6,-0.00999999999999801,0.057605,-0.06760499999999801,99880.92182444996
2010-10-04,VTI,1,1,58.51,58.11,-0.3999999999999986,0.05831,-0.45830999999999855,99880.46351444996
2010-10-18,VTI,0,0,60.29,60.57,-0.28000000000000114,0.06043,-0.3404300000000011,99880.12308444997
2010-10-19,VTI,1,1,59.95,59.69,-0.2600000000000051,0.05982,-0.3198200000000051,99879.80326444996
2010-11-03,VTI,-1,1,,,0.0,0.0,0.0,99879.80326444996
2010-11-11,VTI,0,0,62.13,62.47,-0.3399999999999963,0.0623,-0.4022999999999963,99879.40096444996
2010-11-15,VTI,0,0,61.87,61.59,0.27999999999999403,0.06173000000000001,0.21826999999999402,99879.61923444996
2010-11-17,VTI,1,1,60.61,60.71,0.10000000000000142,0.06066,0.03934000000000142,99879.65857444996
2010-11-22,VTI,0,0,61.52,61.82,-0.29999999999999716,0.06167,-0.36166999999999716,99879.29690444996
2010-11-23,VTI,1,1,61.14,60.94,-0.20000000000000284,0.06104,-0.2610400000000028,99879.03586444996
2010-11-30,VTI,1,1,60.8,61.03,0.23000000000000398,0.060915000000000004,0.16908500000000398,99879.20494944997
2010-12-01,VTI,1,1,61.92,62.34,0.4200000000000017,0.062130000000000005,0.3578700000000017,99879.56281944997
2010-12-31,VTI,-1,1,,,0.0,0.0,0.0,99879.56281944997
2011-01-18,VTI,0,0,66.74,66.93,-0.19000000000001194,0.066835,-0.2568350000000119,99879.30598444998
2011-01-27,VTI,0,0,66.86,67.03,-0.1700000000000017,0.06694499999999999,-0.23694500000000168,99879.06903944998
2011-01-31,VTI,1,1,65.92,66.26,0.3400000000000034,0.06609000000000001,0.27391000000000343,99879.34294944999
2011-02-18,VTI,0,0,69.5,69.54,-0.04000000000000625,0.06952000000000001,-0.10952000000000627,99879.23342944999
2011-02-24,VTI,1,1,67.35,67.49,0.14000000000000057,0.06742,0.07258000000000057,99879.30600944998
2011-02-28,VTI,0,0,68.65,68.71,-0.05999999999998806,0.06868,-0.12867999999998808,99879.17732944999
2011-03-02,VTI,1,1,67.48,67.69,0.20999999999999375,0.067585,0.14241499999999374,99879.31974444998
2011-03-09,VTI,0,0,68.36,68.35,0.010000000000005116,0.06835499999999999,-0.05835499999999487,99879.26138944998
2011-03-14,VTI,0,0,67.07,67.08,-0.010000000000005116,0.067075,-0.07707500000000511,99879.18431444999
2011-03-16,VTI,1,1,66.15,64.827,-1.3230000000000075,0.0654885,-1.3884885000000076,99877.79582594999
2011-03-18,VTI,1,1,66.79,66.28,-0.5100000000000051,0.066535,-0.5765350000000051,99877.21929094999
2011-04-15,VTI,-1,0,,,0.0,0.0,0.0,99877.21929094999
2011-04-19,VTI,1,1,67.75,67.98,0.23000000000000398,0.06786500000000001,0.16213500000000397,99877.38142594999
2011-05-10,VTI,-1,0,,,0.0,0.0,0.0,99877.38142594999
2011-05-20,VTI,-1,0,,,0.0,0.0,0.0,99877.38142594999
2011-05-27,VTI,1,1,69.11,69.2,0.09000000000000341,0.06915500000000001,0.020845000000003402,99877.40227095
2011-05-31,VTI,0,0,69.88,69.95,-0.07000000000000739,0.06991499999999999,-0.1399150000000074,99877.26235594999
2011-06-02,VTI,0,0,68.37,68.23,0.14000000000000057,0.06830000000000001,0.07170000000000055,99877.33405594999
2011-06-03,VTI,0,0,67.43,67.53,-0.09999999999999432,0.06748000000000001,-0.16747999999999433,99877.16657594999
2011-06-09,VTI,-1,0,,,0.0,0.0,0.0,99877.16657594999
2011-06-13,VTI,1,1,66.01,65.88,-0.13000000000000966,0.06594499999999999,-0.19594500000000964,99876.97063094999
2011-06-14,VTI,0,0,66.51,66.79,-0.28000000000000114,0.06665,-0.3466500000000011,99876.62398094998
2011-06-20,VTI,1,1,65.72,66.23,0.5100000000000051,0.06597499999999999,0.4440250000000051,99877.06800594999
2011-06-23,VTI,0,0,66.06,66.76,-0.7000000000000028,0.06641,-0.7664100000000028,99876.30159594999
2011-06-27,VTI,1,1,65.75,66.28,0.5300000000000011,0.066015,0.46398500000000115,99876.76558094998
2011-06-30,VTI,-1,1,,,0.0,0.0,0.0,99876.76558094998
2011-07-06,VTI,1,1,69.21,69.51,0.30000000000001137,0.06936,0.23064000000001136,99876.99622094998
2011-07-08,VTI,0,0,69.5,69.76,-0.2600000000000051,0.06963,-0.3296300000000051,99876.66659094999
2011-07-18,VTI,1,1,67.97,67.65,-0.3199999999999932,0.06781000000000001,-0.3878099999999932,99876.27878094999
2011-07-20,VTI,1,1,68.98,68.75,-0.23000000000000398,0.06886500000000001,-0.298865000000004,99875.97991594998
2011-07-26,VTI,0,0,69.22,68.97,0.25,0.069095,0.18090499999999998,99876.16082094998
2011-08-01,VTI,0,0,67.6599,66.55,1.1098999999999961,0.06710495000000001,1.042795049999996,99877.20361599998
2011-08-03,VTI,0,0,64.84,65.15,-0.3100000000000023,0.06499500000000001,-0.3749950000000023,99876.82862099998
2011-08-24,VTI,0,0,59.55,60.49,-0.9400000000000048,0.06002,-1.0000200000000048,99875.82860099997
2011-08-26,VTI,1,1,59.17,60.47,1.2999999999999972,0.05982,1.2401799999999972,99877.06878099997
2011-08-31,VTI,0,0,63.0,62.78,0.21999999999999886,0.06289,0.15710999999999886,99877.22589099997
2011-09-01,VTI,0,0,62.81,62.07,0.740000000000002,0.06244,0.6775600000000019,99877.90345099996
2011-09-06,VTI,1,1,58.53,59.99,1.4600000000000009,0.05926000000000001,1.4007400000000008,99879.30419099996
2011-09-07,VTI,0,0,60.92,61.78,-0.8599999999999994,0.06135,-0.9213499999999994,99878.38284099996
2011-09-08,VTI,0,0,61.35,61.04,0.3100000000000023,0.061195,0.24880500000000227,99878.63164599995
2011-09-12,VTI,1,1,58.9399,59.87,0.9300999999999959,0.05940495,0.8706950499999959,99879.50234104996
2011-09-13,VTI,1,1,60.07,60.47,0.3999999999999986,0.06027,0.3397299999999986,99879.84207104996
2011-09-14,VTI,1,1,60.82,61.33,0.509999999999998,0.061075000000000004,0.448924999999998,99880.29099604997
2011-09-16,VTI,-1,0,,,0.0,0.0,0.0,99880.29099604997
2011-09-20,VTI,0,0,62.26,61.82,0.4399999999999977,0.06204,0.37795999999999774,99880.66895604997
2011-09-21,VTI,0,0,61.8,59.81,1.9899999999999949,0.060805,1.9291949999999949,99882.59815104997
2011-09-23,VTI,-1,1,,,0.0,0.0,0.0,99882.59815104997
2011-09-26,VTI,1,1,58.63,59.37,0.7399999999999949,0.059000000000000004,0.6809999999999948,99883.27915104997
2011-09-27,VTI,0,0,60.54,60.12,0.4200000000000017,0.06033,0.3596700000000017,99883.63882104997
2011-09-30,VTI,0,0,58.36,57.72,0.6400000000000006,0.05804,0.5819600000000006,99884.22078104997
2011-10-03,VTI,1,1,57.38,56.2324,-1.1476000000000042,0.05680620000000001,-1.2044062000000042,99883.01637484996
2011-10-04,VTI,1,1,55.08,57.21,2.1300000000000026,0.056145,2.0738550000000027,99885.09022984996
2011-10-05,VTI,1,1,57.4,58.38,0.980000000000004,0.057890000000000004,0.922110000000004,99886.01233984996
2011-10-07,VTI,1,1,59.85,58.97,-0.8800000000000026,0.05941,-0.9394100000000025,99885.07292984995
2011-10-13,VTI,1,1,61.29,61.55,0.259999999999998,0.06142,0.198579999999998,99885.27150984995
2011-10-14,VTI,0,0,62.32,62.67,-0.3500000000000014,0.06249500000000001,-0.41249500000000144,99884.85901484995
2011-10-18,VTI,0,0,61.33,62.556599999999996,-1.2265999999999977,0.06194329999999999,-1.2885432999999977,99883.57047154995
2011-10-20,VTI,1,1,62.03,62.09,0.060000000000002274,0.062060000000000004,-0.0020599999999977303,99883.56841154995
2011-10-21,VTI,1,1,62.83,63.26,0.4299999999999997,0.063045,0.3669549999999997,99883.93536654995
2011-10-24,VTI,0,0,63.44,64.32,-0.8799999999999955,0.06387999999999999,-0.9438799999999954,99882.99148654994
2011-10-25,VTI,1,1,63.96,63.006,-0.9540000000000006,0.06348300000000001,-1.0174830000000006,99881.97400354994
